id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
8872b6b8-5e7f-4dc4-acb5-b421bfad7f18,999,抑郁障碍,重性抑郁障碍,属于,9.0,33,['709b994d79a73f2f05b03728f1c8605c9f43606ad22eb28853072dbf452454159c5a26147224a8f886a8590098f8dbc222e7d77dea991a15274167a37700bad1']
1bb029a3-9448-4658-a1dc-bf941840cee7,1000,抑郁障碍,阈下抑郁,是亚型,1.0,33,['709b994d79a73f2f05b03728f1c8605c9f43606ad22eb28853072dbf452454159c5a26147224a8f886a8590098f8dbc222e7d77dea991a15274167a37700bad1']
be69baf9-573d-4203-bed8-22b6e6a97f5b,1001,偏头痛,偏头痛病人的抑郁障碍筛查诊断路径,涉及,18.0,299,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
36de8e90-4044-4dbc-80da-345d9669ab5a,1002,偏头痛,抑郁障碍病人的偏头痛筛查诊断路径,涉及,10.0,299,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
f64cdd3e-1d12-4624-9851-f302a07ecf23,1003,抑郁障碍,偏头痛病人的抑郁障碍筛查诊断路径,涉及,18.0,35,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
e43e9d95-f8a6-4556-8233-fe6fedcf6d49,1004,抑郁障碍,抑郁障碍病人的偏头痛筛查诊断路径,涉及,18.0,35,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
068d55cb-83a1-4ff3-b398-a25bc9a80033,1005,偏头痛病人的抑郁障碍筛查诊断路径,本共识,提供参考路径,8.0,5,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
bda097cf-d20c-40e7-bae4-e6e6d2ad0d69,1006,抑郁障碍病人的偏头痛筛查诊断路径,本共识,提供参考路径,8.0,5,['cedeff15161c228ccc9c0559c6e432a076020c6240e0542a3adf08006d8664ee70bcd0f302b4bde6bedd09c0da5254a5152eb1cf0c3418c71b20e872faebd6f3']
aeca43ed-75d0-4102-9017-f3f8b1279f71,1007,抑郁障碍,药物治疗,用于治疗,7.0,43,['a273030661a96ecbdcd506391fdd65a62dff5c58ebe9dc9d5a5d988a5ec21a61597b93aaa369fea575f760a5f95940c98aea36bf399c204dba5c8264e826cf7d']
dc5e1fb6-0d34-4eea-8025-55d2ca854700,1008,偏头痛与抑郁障碍共病,药物治疗,偏头痛与抑郁障碍共病的药物治疗是指针对同时患有偏头痛和抑郁障碍的个体，采用药物手段进行干预和治疗的方法。该治疗旨在缓解偏头痛的症状（如头痛、恶心、畏光等）并改善抑郁障碍的情绪及心理症状（如情绪低落、兴趣丧失等），通常涉及使用特定的处方药物，可能包括抗抑郁药、预防性偏头痛药物或其他对症治疗药物，需在专业医疗人员指导下进行。,23.0,23,"['a273030661a96ecbdcd506391fdd65a62dff5c58ebe9dc9d5a5d988a5ec21a61597b93aaa369fea575f760a5f95940c98aea36bf399c204dba5c8264e826cf7d'
 'b0f4d24f6f62309a037dca8b4e0d4157f7e25c6212d4557e1032bbbb74f0891f1e7cc1c5ec2f561f3edcd394c5b050a01fd9c13a3e028f7d204116ce3bc48e9c']"
913062b6-680a-413d-b539-5ee7dc330a9c,1009,偏头痛与抑郁障碍共病,"抑郁障碍<｜FIM▁END｜>>包含疾病之一为抑郁障碍<｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><｜FIM▁END｜><(""ENTITY""",偏头痛急性期治疗药物,1.0,13,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
c38a09a9-60b8-435a-920e-9e71abd57de5,1010,偏头痛与抑郁障碍共病,文拉法辛,用于治疗共病情况,8.0,21,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
9d68c68d-d3a6-4aa6-8513-2947d16b918d,1011,偏头痛与抑郁障碍共病,阿米替林,用于治疗共病情况,8.0,28,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
7d4c1819-e246-4db1-9e24-c8cb4925f748,1012,氟桂利嗪,非特异性钙离子拮抗剂,属于,9.0,15,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
cf748916-721d-4caa-b569-73740f095154,1013,曲普坦类,偏头痛急性期治疗药物,是推荐的药物类别之一,8.0,24,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
14af1162-b77e-498c-ad3c-65ab24110bf0,1014,非甾体类抗炎药 (NSAIDS),偏头痛急性期治疗药物,是推荐的药物类别之一,8.0,4,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
1aa104d2-14a1-4188-ba05-eb5653f393bf,1015,麦角胺类,偏头痛急性期治疗药物,是推荐的药物类别之一,8.0,5,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
db46aac1-5021-4519-a9e0-c4a85c0997ed,1016,Β受体阻滞剂,美托洛尔,属于,27.0,13,"['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2'
 '8f5751520c653eceb98d31d48f585edba62ef8e1a15de3b3d6838ecbe973a22911b26e5cf43c0492256626194ac47c09313525fab95f5bb1e1e024fa5a13370d'
 'b702dc97591d4fd99e393160ffd9d400dae11ce24461a052ca46b18e565efb9d5c4899a4d3910ff3805503f5ec2f7cfb4c0d882b0fb4ad65273b9abe5b9d8ab3']"
bac7755c-8b79-4d81-8485-3f20719c86dd,1017,Β受体阻滞剂,普萘洛尔,属于,27.0,18,"['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2'
 '8f5751520c653eceb98d31d48f585edba62ef8e1a15de3b3d6838ecbe973a22911b26e5cf43c0492256626194ac47c09313525fab95f5bb1e1e024fa5a13370d'
 'b702dc97591d4fd99e393160ffd9d400dae11ce24461a052ca46b18e565efb9d5c4899a4d3910ff3805503f5ec2f7cfb4c0d882b0fb4ad65273b9abe5b9d8ab3']"
7bc71077-1f96-40da-87f4-acad456e1202,1018,Β受体阻滞剂,比索洛尔,属于,9.0,8,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
151a9ecf-bfe4-46c9-bc69-c0136998c40d,1019,抗惊厥药物,丙戊酸,属于,9.0,6,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
f2eadca1-369e-4279-bea0-f7fe7f492312,1020,抗惊厥药物,托吡酯,属于,9.0,20,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
64fd0bad-0c07-4d31-86f3-aa35627594c2,1021,抗惊厥药物,加巴喷丁,属于,9.0,4,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
8983a7e5-4b1d-4ba2-9075-3994a26621cc,1022,坎地沙坦,其他药物,属于,7.0,13,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
745f23c4-a5a6-4749-b90b-10bf75be7fd4,1023,赖诺普利,其他药物,属于,7.0,7,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
1bdeeb52-97f3-4ec3-a843-b848c4084c77,1024,A级推荐等级,文拉法辛（抑郁障碍指南）,具有此推荐强度,9.0,2,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
931d4013-b1d7-46f9-996f-c52ece59d168,1025,B级推荐等级,文拉法辛（偏头痛指南）,具有此推荐强度,9.0,2,['f4b073c881c4fcb05727ee79708bd9cfbb6d3e83237cf1b85e3187dcab07280875c52e63328b7611bc065541e3dd44f41cde68660eeacbdab3bdbfebb4ff5fa2']
f2d36576-4ed8-4871-9b88-66658784067a,1026,偏头痛,"A级推荐药物<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION<-GUIDELINE_RECOMMENDATION(""ENTITY""",DISEASE,1.0,297,['79037074f25246054dfe6498136b54c0df01452fd049cd956a4f9a9e4c77532c26008d4cf6308be9c579313d6ce60601c5cc6ca776fffcfd68434de296336aac']
b4432cee-baa9-4360-8af6-2499ef54b59f,1027,阿米替林,三环类,属于,10.0,17,['79037074f25246054dfe6498136b54c0df01452fd049cd956a4f9a9e4c77532c26008d4cf6308be9c579313d6ce60601c5cc6ca776fffcfd68434de296336aac']
b7f3174d-ba71-448d-91d2-18cda376beb8,1028,偏头痛,单脉冲TMS,用于预防性治疗,8.0,300,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
257027ff-259a-43c1-9102-866d28ff722b,1029,偏头痛,经颅直流电刺激,用于预防和治疗,8.0,298,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
b9b9e530-b0c2-41e1-8cc4-63d57bc789f8,1030,偏头痛,经皮电刺激神经疗法,用于急性发作和预防性治疗,7.0,297,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
c892de87-541e-4b75-a7ad-618e9748d814,1031,抑郁障碍,生物反馈治疗,用于治疗疾病,8.0,35,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
86539ffc-032e-4c6b-bd09-d255915d532c,1032,抑郁障碍,电针治疗,用于治疗疾病,7.0,34,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
1ed66da9-a080-4798-9dd8-be1cccae4233,1033,偏头痛与抑郁障碍共病,心理治疗,用于治疗共病情况,7.0,14,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
355b8354-0785-4994-9aad-f565b192740b,1034,偏头痛与抑郁障碍共病,认知行为治疗,用于治疗共病情况,8.0,16,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
bedbe739-de79-4def-9bac-be8c5ab6f05f,1035,偏头痛与抑郁障碍共病,放松训练,改善共病症状,6.0,15,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
a8f08edc-cde1-42dc-a342-35dd001f8289,1036,神经调控技术,经颅磁刺激,属于技术类别,9.0,8,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
9dd56e9a-1f44-4943-bf20-2def599d579b,1037,神经调控技术,经颅直流电刺激,属于技术类别,9.0,5,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
b991bf70-55c5-4aaa-b320-e883ed6db2a9,1038,经颅磁刺激,重复TMS,是具体形式之一,9.0,6,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
9718f311-9aa9-4ce0-9dbf-8a09f7b2b120,1039,经颅磁刺激,单脉冲TMS,是具体形式之一,9.0,9,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
f13191b5-758e-40b8-8bf6-3d6a0b82d7d7,1040,单脉冲TMS,有先兆偏头痛,用于急性期治疗,8.0,27,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
e9bf9fa4-a072-404d-92ae-33de4aa56434,1041,单脉冲TMS,慢性偏头痛,用于改善症状,7.0,30,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
9f26dde7-9320-4ffe-9d29-9f59fa5552de,1042,电针治疗,原发性头痛伴发抑郁,用于治疗共病情况,7.0,3,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
18135c83-a430-46d8-a645-f223df851046,1043,迷走神经刺激,重性抑郁发作,用于治疗疾病,8.0,6,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
093b4553-a80f-404d-a7a7-8d73cabaf5a7,1044,迷走神经刺激,难治性抑郁合并偏头痛,用于治疗共病情况,8.0,6,['571033fb76c267906f15ebc5bb424e0f22da46345f9e8d60796f1d2d96929a6859c3df74ee25d5709bc2e5f464a592d92b8f77bf57b9a0d0c1e941963385ad77']
fa94a2f8-9231-480a-84ec-72cc78c99979,1045,偏头痛和抑郁障碍共病,药物治疗,是主要治疗方式,16.0,18,['1d24860ada04c4d10776ec0b26e4fcd3c2332bfc32a9b292cc63daac2aa9e1d819abac5d20f50632f81bbac4af009c22934385848594ceb0631fd65e79533bf6']
14aab370-6e14-4597-9a5d-1e5f3e929b68,1046,偏头痛和抑郁障碍共病,非药物治疗,主要包括心理治疗和神经调控技术,14.0,29,['1d24860ada04c4d10776ec0b26e4fcd3c2332bfc32a9b292cc63daac2aa9e1d819abac5d20f50632f81bbac4af009c22934385848594ceb0631fd65e79533bf6']
af73f914-70e6-4a8a-a017-65ba2977700d,1047,药物治疗,非药物治疗,可联合或单独使用进行互补治疗,6.0,33,['1d24860ada04c4d10776ec0b26e4fcd3c2332bfc32a9b292cc63daac2aa9e1d819abac5d20f50632f81bbac4af009c22934385848594ceb0631fd65e79533bf6']
4d19808b-9ae1-4435-b184-06d77d207575,1048,非药物治疗,心理治疗,属于非药物治疗的一种,18.0,24,['1d24860ada04c4d10776ec0b26e4fcd3c2332bfc32a9b292cc63daac2aa9e1d819abac5d20f50632f81bbac4af009c22934385848594ceb0631fd65e79533bf6']
3da4661b-0ddf-4ed7-8ad6-3ca797ce5b85,1049,非药物治疗,神经调控技术,属于非药物治疗的一种,10.0,25,['1d24860ada04c4d10776ec0b26e4fcd3c2332bfc32a9b292cc63daac2aa9e1d819abac5d20f50632f81bbac4af009c22934385848594ceb0631fd65e79533bf6']
9ed480c5-d948-42c5-b886-952ba696ad1c,1050,偏头痛,长期管理,偏头痛的长期管理属于治疗阶段，用于对偏头痛进行持续的控制和调理。,16.0,298,"['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
5a38e17f-50f5-4e5c-934d-f72232ab10c5,1051,偏头痛,全病程管理,偏头痛的全病程管理属于治疗阶段，用于系统性地管理该疾病从预防、急性发作到长期康复的整个过程。,16.0,298,"['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
cd338942-da34-4e4e-a6fa-08589bd88636,1052,偏头痛,高危个体,属于适用人群,6.0,298,['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60']
1271cd11-936f-446b-8324-ce3bf88e4dcb,1053,偏头痛,已明确诊断的病人,属于适用人群,9.0,298,['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60']
25ba805a-6583-4d3a-9ff0-264f32f4d1e4,1054,抑郁障碍,长期管理,抑郁障碍的长期管理属于治疗阶段，用于对抑郁障碍进行持续的管理和控制。,16.0,34,"['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
fdc55fa6-5213-41a1-aa6f-c3a0fc2ee18b,1055,抑郁障碍,全病程管理,抑郁障碍的全病程管理是一种综合性的治疗策略，旨在系统性地覆盖抑郁障碍的各个阶段。它属于治疗阶段的重要组成部分，用于对抑郁障碍进行长期、连续和协调的管理，以优化治疗效果、预防复发并促进患者整体功能的恢复。,16.0,34,"['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
75be5af8-4e4b-4f3a-817a-ab44571e0eac,1056,抑郁障碍,高危个体,属于适用人群,6.0,34,['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60']
df7aa2fb-81a9-4eee-87bd-f6c436b5cfba,1057,抑郁障碍,已明确诊断的病人,属于适用人群,1.0,34,['cc7552a4470f83daa567f8735ddbe0b9b9143874dd8993828517b1a5270d0e39dd91dc7919dc1d958c9ed051b71fae43e379d61fed680859f0078e2e96ebdd60']
5b4196ae-c593-40e0-a70f-a1ca55cd2e26,1058,偏头痛,健康教育,偏头痛的健康教育是一种专门针对偏头痛患者的管理策略，旨在通过提供相关知识、技能和支持，用于辅助治疗并有效管理该疾病。,18.0,298,"['2e6a9b2cc0b460f3e432f61ccab7042ff2866448172315609e8d442cbec9074f57761ee897c8e6a7c5dd8403fd86c9f8fb0eac1474a1a8599beaa069239edfb5'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
a57c4a76-036b-4533-b52e-f85a701cf3fd,1059,抑郁障碍,健康教育,抑郁障碍的健康教育是一种用于管理和辅助治疗该心理疾病的综合性指导方法。它旨在通过提供疾病知识、应对策略及自我管理技巧，帮助患者及其家属更好地理解和处理抑郁障碍，从而促进康复过程并提升生活质量。,13.0,34,"['2e6a9b2cc0b460f3e432f61ccab7042ff2866448172315609e8d442cbec9074f57761ee897c8e6a7c5dd8403fd86c9f8fb0eac1474a1a8599beaa069239edfb5'
 '7df96ba999fd86c3f53a2801c1d437c090490d2e6f73ff64a161b03b42a251bca1d0eb837378e411e197af8a32124387943fe543cc06c13bcfc4c61300806918']"
ba2cecfc-d46a-48e6-b6cf-4443b34fd3ac,1060,偏头痛,偏头痛和抑郁障碍的共病,包含疾病,9.0,303,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
22a3a58a-1724-41a4-8e32-6e9a78210bab,1061,抑郁障碍,偏头痛和抑郁障碍的共病,包含疾病,9.0,39,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
038ba8c6-ab52-46c9-ac5b-cea84e19fe67,1062,偏头痛和抑郁障碍的共病,行为指导,用于管理危险因素，减少发病,7.0,8,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
bef3f704-ebc6-48b3-98ec-623eb887ddfa,1063,偏头痛和抑郁障碍的共病,自我认知调整,用于管理危险因素，减少发病,7.0,8,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
f08744d7-4513-4e67-b74d-3fd1d0793821,1064,偏头痛和抑郁障碍的共病,专业的心理咨询,用于管理危险因素，减少发病,8.0,8,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
b15dde4b-2e42-4fb9-af45-9a34f16ed88a,1065,偏头痛和抑郁障碍的共病,积极的社会支持,用于管理危险因素，减少发病,7.0,8,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
2527e1ba-58c1-4ac8-97b4-0773d58a0cc8,1066,偏头痛和抑郁障碍的共病,个体化的运动方案,用于管理危险因素，减少发病,1.0,8,['0650d0c8c3f5e03cf26806a290edc43d1f0f07659dd60f808dc21f25e3e5cc2529288c75b03249a611ddf21e2525dd307db2b8b54818427b0be5e9aa902a4431']
ec1dfca6-745b-4266-93ca-0947902b8494,1067,偏头痛,偏头痛和抑郁障碍,包含疾病,18.0,304,['b51298e658d618d4d43d1f3e1ee421cc67ecdeb2bee874c30a1b7f5e5ae15f6bfa2ea9889d68a48470c07748bcfdef63249b689ed46be1af70f08d4eb3d67968']
d2bd5ea2-c2de-47f5-a446-5e752f9c1508,1068,抑郁障碍,偏头痛和抑郁障碍,包含疾病,18.0,40,['b51298e658d618d4d43d1f3e1ee421cc67ecdeb2bee874c30a1b7f5e5ae15f6bfa2ea9889d68a48470c07748bcfdef63249b689ed46be1af70f08d4eb3d67968']
b8b8859d-c7aa-4098-8274-f9733b6b6fb8,1069,偏头痛和抑郁障碍,全程综合治疗,用于管理,16.0,9,['b51298e658d618d4d43d1f3e1ee421cc67ecdeb2bee874c30a1b7f5e5ae15f6bfa2ea9889d68a48470c07748bcfdef63249b689ed46be1af70f08d4eb3d67968']
